image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742314882837_90_0,0.5,0,0,1,0,0
1742314883238_90_0,0.5,0,0,1,0,0
1742314883642_90_0,0.5,0,0,1,0,0
1742314884070_90_0,0.5,0,0,1,0,0
1742314884470_90_0,0.5,0,0,1,0,0
1742314884874_90_0,0.5,0,0,1,0,0
1742314885274_90_0,0.5,0,0,1,0,0
1742314885674_90_0,0.5,0,0,1,0,0
1742314886074_90_0,0.5,0,0,1,0,0
1742314886474_90_0,0.5,0,0,1,0,0
1742314886883_90_0,0.5,0,0,1,0,0
1742314887274_90_0,0.5,0,0,1,0,0
1742314887706_90_0,0.5,0,0,1,0,0
1742314888106_90_0,0.5,0,0,1,0,0
1742314888507_90_0,0.5,0,0,1,0,0
1742314892301_90_0,0.5,0,0,1,0,0
1742314892698_90_0,0.5,0,0,1,0,0
1742314893179_90_0,0.5,0,0,1,0,0
1742314893611_90_0,0.5,0,0,1,0,0
1742314894011_90_0,0.5,0,0,1,0,0
1742314894411_90_0,0.5,0,0,1,0,0
1742314894849_90_0,0.5,0,0,1,0,0
1742314895279_90_0,0.5,0,0,1,0,0
1742314895680_90_0,0.5,0,0,1,0,0
1742314896111_90_0,0.5,0,0,1,0,0
1742314896547_90_0,0.5,0,0,1,0,0
1742314896947_90_0,0.5,0,0,1,0,0
1742314897347_90_0,0.5,0,0,1,0,0
1742314897748_90_0,0.5,0,0,1,0,0
1742314898147_90_0,0.5,0,0,1,0,0
1742314898547_90_0,0.5,0,0,1,0,0
1742314898947_90_0,0.5,0,0,1,0,0
1742314899380_90_0,0.5,0,0,1,0,0
1742314899780_90_0,0.5,0,0,1,0,0
1742314900180_90_0,0.5,0,0,1,0,0
1742314900586_90_0,0.5,0,0,1,0,0
1742314901017_90_0,0.5,0,0,1,0,0
1742314910237_90_0,0.5,0,0,1,0,0
1742314910654_90_0,0.5,0,0,1,0,0
1742314911089_90_0,0.5,0,0,1,0,0
1742314911489_90_0,0.5,0,0,1,0,0
1742314911889_90_0,0.5,0,0,1,0,0
1742314912289_90_0,0.5,0,0,1,0,0
1742314912690_90_0,0.5,0,0,1,0,0
1742314913089_90_0,0.5,0,0,1,0,0
1742314913490_90_0,0.5,0,0,1,0,0
1742314913889_90_0,0.5,0,0,1,0,0
1742314914290_90_0,0.5,0,0,1,0,0
1742314914690_90_0,0.5,0,0,1,0,0
1742314915090_90_0,0.5,0,0,1,0,0
1742314915503_90_0,0.5,0,0,1,0,0
1742314915926_90_0,0.5,0,0,1,0,0
1742314916326_90_0,0.5,0,0,1,0,0
1742314916726_90_0,0.5,0,0,1,0,0
1742314917126_90_0,0.5,0,0,1,0,0
1742314917558_90_0,0.5,0,0,1,0,0
1742314917991_90_0,0.5,0,0,1,0,0
1742314918428_90_0,0.5,0,0,1,0,0
1742314918826_90_0,0.5,0,0,1,0,0
1742314919226_90_0,0.5,0,0,1,0,0
1742314926639_90_0,0.5,0,0,1,0,0
1742314927069_90_0,0.5,0,0,1,0,0
1742314927499_90_0,0.5,0,0,1,0,0
1742314927900_90_0,0.5,0,0,1,0,0
1742314928331_90_0,0.5,0,0,1,0,0
1742314928731_90_0,0.5,0,0,1,0,0
1742314929131_90_0,0.5,0,0,1,0,0
1742314929563_90_0,0.5,0,0,1,0,0
1742314929964_90_0,0.5,0,0,1,0,0
1742314930368_90_0,0.5,0,0,1,0,0
1742314930768_90_0,0.5,0,0,1,0,0
1742314931168_90_0,0.5,0,0,1,0,0
1742314931568_90_0,0.5,0,0,1,0,0
1742314931968_90_0,0.5,0,0,1,0,0
1742314932401_90_0,0.5,0,0,1,0,0
1742314932836_90_0,0.5,0,0,1,0,0
1742314944889_90_0,0.5,0,0,1,0,0
1742314945379_90_0,0.5,0,0,1,0,0
1742314945874_90_0,0.5,0,0,1,0,0
1742314946274_90_0,0.5,0,0,1,0,0
1742314946674_90_0,0.5,0,0,1,0,0
1742314947078_90_0,0.5,0,0,1,0,0
1742314947510_90_0,0.5,0,0,1,0,0
1742314947910_90_0,0.5,0,0,1,0,0
1742314948310_90_0,0.5,0,0,1,0,0
1742314948710_90_0,0.5,0,0,1,0,0
1742314949110_90_0,0.5,0,0,1,0,0
1742314949510_90_0,0.5,0,0,1,0,0
1742314949910_90_0,0.5,0,0,1,0,0
1742314950310_90_0,0.5,0,0,1,0,0
1742314950710_90_0,0.5,0,0,1,0,0
1742314951111_90_0,0.5,0,0,1,0,0
1742314951546_90_0,0.5,0,0,1,0,0
1742314951978_90_0,0.5,0,0,1,0,0
1742314952378_90_0,0.5,0,0,1,0,0
1742314959299_90_0,0.5,0,0,1,0,0
1742314959785_90_0,0.5,0,0,1,0,0
1742314960216_90_0,0.5,0,0,1,0,0
1742314960651_90_0,0.5,0,0,1,0,0
1742314961051_90_0,0.5,0,0,1,0,0
1742314961452_90_0,0.5,0,0,1,0,0
1742314961852_90_0,0.5,0,0,1,0,0
1742314962252_90_0,0.5,0,0,1,0,0
1742314962652_90_0,0.5,0,0,1,0,0
1742314963052_90_0,0.5,0,0,1,0,0
1742314963484_90_0,0.5,0,0,1,0,0
1742314963884_90_0,0.5,0,0,1,0,0
1742314964322_90_0,0.5,0,0,1,0,0
1742314964752_90_0,0.5,0,0,1,0,0
1742314965189_90_0,0.5,0,0,1,0,0
1742314965588_90_0,0.5,0,0,1,0,0
1742314965989_90_0,0.5,0,0,1,0,0
1742314966388_90_0,0.5,0,0,1,0,0
1742314966789_90_0,0.5,0,0,1,0,0
1742314967190_90_0,0.5,0,0,1,0,0
1742314967589_90_0,0.5,0,0,1,0,0
1742314971438_90_0,0.5,0,0,1,0,0
1742314971845_90_0,0.5,0,0,1,0,0
1742314972325_90_0,0.5,0,0,1,0,0
1742314972757_90_0,0.5,0,0,1,0,0
1742314973157_90_0,0.5,0,0,1,0,0
1742314973557_90_0,0.5,0,0,1,0,0
1742314973957_90_0,0.5,0,0,1,0,0
1742314974393_90_0,0.5,0,0,1,0,0
1742314974793_90_0,0.5,0,0,1,0,0
1742314975226_90_0,0.5,0,0,1,0,0
1742314975662_90_0,0.5,0,0,1,0,0
1742314979830_90_0,0.5,0,0,1,0,0
1742314980305_90_0,0.5,0,0,1,0,0
1742314980762_90_0,0.5,0,0,1,0,0
1742314981198_90_0,0.5,0,0,1,0,0
1742314981630_90_0,0.5,0,0,1,0,0
1742314982030_90_0,0.5,0,0,1,0,0
1742314982430_90_0,0.5,0,0,1,0,0
1742314982862_90_0,0.5,0,0,1,0,0
1742314983264_90_0,0.5,0,0,1,0,0
1742314983663_90_0,0.5,0,0,1,0,0
1742314984067_90_0,0.5,0,0,1,0,0
1742314984499_90_0,0.5,0,0,1,0,0
1742314984899_90_0,0.5,0,0,1,0,0
1742314985350_90_0,0.5,0,0,1,0,0
1742314985767_90_0,0.5,0,0,1,0,0
1742314995445_90_0,0.5,0,0,1,0,0
1742314995949_90_0,0.5,0,0,1,0,0
1742314996372_90_0,0.5,0,0,1,0,0
1742314996804_90_0,0.5,0,0,1,0,0
1742314997204_90_0,0.5,0,0,1,0,0
1742314997605_90_0,0.5,0,0,1,0,0
1742314998041_90_0,0.5,0,0,1,0,0
1742314998440_90_0,0.5,0,0,1,0,0
1742314998840_90_0,0.5,0,0,1,0,0
1742314999241_90_0,0.5,0,0,1,0,0
1742314999640_90_0,0.5,0,0,1,0,0
1742315000041_90_0,0.5,0,0,1,0,0
1742315000442_90_0,0.5,0,0,1,0,0
1742315000877_90_0,0.5,0,0,1,0,0
1742315001309_90_0,0.5,0,0,1,0,0
1742315001709_90_0,0.5,0,0,1,0,0
1742315002116_90_0,0.5,0,0,1,0,0
1742315002541_90_0,0.5,0,0,1,0,0
1742315008983_90_0,0.5,0,0,1,0,0
1742315009441_90_0,0.5,0,0,1,0,0
1742315009915_90_0,0.5,0,0,1,0,0
1742315010386_90_0,0.5,0,0,1,0,0
1742315010814_90_0,0.5,0,0,1,0,0
1742315011246_90_0,0.5,0,0,1,0,0
1742315011682_90_0,0.5,0,0,1,0,0
1742315012082_90_0,0.5,0,0,1,0,0
1742315012514_90_0,0.5,0,0,1,0,0
1742315012915_90_0,0.5,0,0,1,0,0
1742315013350_90_0,0.5,0,0,1,0,0
1742315013750_90_0,0.5,0,0,1,0,0
1742315014152_90_0,0.5,0,0,1,0,0
1742315020728_90_0,0.5,0,0,1,0,0
1742315021226_90_0,0.5,0,0,1,0,0
1742315021655_90_0,0.5,0,0,1,0,0
1742315022087_90_0,0.5,0,0,1,0,0
1742315022488_90_0,0.5,0,0,1,0,0
1742315022921_90_0,0.5,0,0,1,0,0
1742315023356_90_0,0.5,0,0,1,0,0
1742315023788_90_0,0.5,0,0,1,0,0
1742315024188_90_0,0.5,0,0,1,0,0
1742315024599_90_0,0.5,0,0,1,0,0
1742315025029_90_0,0.5,0,0,1,0,0
1742315025424_90_0,0.5,0,0,1,0,0
1742315025829_90_0,0.5,0,0,1,0,0
1742315026256_90_0,0.5,0,0,1,0,0
1742315026692_90_0,0.5,0,0,1,0,0
1742315027124_90_0,0.5,0,0,1,0,0
1742315027556_90_0,0.5,0,0,1,0,0
1742315027993_90_0,0.5,0,0,1,0,0
1742315032970_90_0,0.5,0,0,1,0,0
1742315033441_90_0,0.5,0,0,1,0,0
1742315033861_90_0,0.5,0,0,1,0,0
1742315034293_90_0,0.5,0,0,1,0,0
1742315034693_90_0,0.5,0,0,1,0,0
1742315035097_90_0,0.5,0,0,1,0,0
1742315035530_90_0,0.5,0,0,1,0,0
1742315035961_90_0,0.5,0,0,1,0,0
1742315036398_90_0,0.5,0,0,1,0,0
1742315036801_90_0,0.5,0,0,1,0,0
1742315037263_90_0,0.5,0,0,1,0,0
1742315037662_90_0,0.5,0,0,1,0,0
1742315038098_90_0,0.5,0,0,1,0,0
1742315038498_90_0,0.5,0,0,1,0,0
1742315043576_90_0,0.5,0,0,1,0,0
1742315044066_90_0,0.5,0,0,1,0,0
1742315044507_90_0,0.5,0,0,1,0,0
1742315044934_90_0,0.5,0,0,1,0,0
1742315045335_90_0,0.5,0,0,1,0,0
1742315045735_90_0,0.5,0,0,1,0,0
1742315046167_90_0,0.5,0,0,1,0,0
1742315046572_90_0,0.5,0,0,1,0,0
1742315046971_90_0,0.5,0,0,1,0,0
1742315047372_90_0,0.5,0,0,1,0,0
1742315047803_90_0,0.5,0,0,1,0,0
1742315048203_90_0,0.5,0,0,1,0,0
1742315048625_90_0,0.5,0,0,1,0,0
1742315049072_90_0,0.5,0,0,1,0,0
1742315049503_90_0,0.5,0,0,1,0,0
1742315049903_90_0,0.5,0,0,1,0,0
1742315050304_90_0,0.5,0,0,1,0,0
1742315050739_90_0,0.5,0,0,1,0,0
1742315051139_90_0,0.5,0,0,1,0,0
1742315051571_90_0,0.5,0,0,1,0,0
1742315051972_90_0,0.5,0,0,1,0,0
1742315052408_90_0,0.5,0,0,1,0,0
1742315057692_90_0,0.5,0,0,1,0,0
1742315058113_90_0,0.5,0,0,1,0,0
1742315058545_90_0,0.5,0,0,1,0,0
1742315058976_90_0,0.5,0,0,1,0,0
1742315059376_90_0,0.5,0,0,1,0,0
1742315059810_90_0,0.5,0,0,1,0,0
1742315060245_90_0,0.5,0,0,1,0,0
1742315060676_90_0,0.5,0,0,1,0,0
1742315061077_90_0,0.5,0,0,1,0,0
1742315061477_90_0,0.5,0,0,1,0,0
1742315061913_90_0,0.5,0,0,1,0,0
1742315062313_90_0,0.5,0,0,1,0,0
1742315062746_90_0,0.5,0,0,1,0,0
1742315063177_90_0,0.5,0,0,1,0,0
1742315063613_90_0,0.5,0,0,1,0,0
1742315072290_90_0,0.5,0,0,1,0,0
1742315072786_90_0,0.5,0,0,1,0,0
1742315073218_90_0,0.5,0,0,1,0,0
1742315073651_90_0,0.5,0,0,1,0,0
1742315074087_90_0,0.5,0,0,1,0,0
1742315074487_90_0,0.5,0,0,1,0,0
1742315074919_90_0,0.5,0,0,1,0,0
1742315075355_90_0,0.5,0,0,1,0,0
1742315075787_90_0,0.5,0,0,1,0,0
1742315076187_90_0,0.5,0,0,1,0,0
1742315076587_90_0,0.5,0,0,1,0,0
1742315077019_90_0,0.5,0,0,1,0,0
1742315077455_90_0,0.5,0,0,1,0,0
1742315077887_90_0,0.5,0,0,1,0,0
1742315078323_90_0,0.5,0,0,1,0,0
1742315078755_90_0,0.5,0,0,1,0,0
1742315079155_90_0,0.5,0,0,1,0,0
1742315079556_90_0,0.5,0,0,1,0,0
1742315079987_90_0,0.5,0,0,1,0,0
1742315080423_90_0,0.5,0,0,1,0,0
1742315080823_90_0,0.5,0,0,1,0,0
1742315081255_90_0,0.5,0,0,1,0,0
1742315081692_90_0,0.5,0,0,1,0,0
1742315107818_90_0,0.5,0,0,1,0,0
1742315108308_90_0,0.5,0,0,1,0,0
1742315108739_90_0,0.5,0,0,1,0,0
1742315109175_90_0,0.5,0,0,1,0,0
1742315109607_90_0,0.5,0,0,1,0,0
1742315110007_90_0,0.5,0,0,1,0,0
1742315110447_90_0,0.5,0,0,1,0,0
1742315110907_90_0,0.5,0,0,1,0,0
1742315111307_90_0,0.5,0,0,1,0,0
1742315111743_90_0,0.5,0,0,1,0,0
1742315112144_90_0,0.5,0,0,1,0,0
1742315112575_90_0,0.5,0,0,1,0,0
1742315113007_90_0,0.5,0,0,1,0,0
1742315113444_90_0,0.5,0,0,1,0,0
1742315113885_90_0,0.5,0,0,1,0,0
1742315114312_90_0,0.5,0,0,1,0,0
1742315114712_90_0,0.5,0,0,1,0,0
1742315115112_90_0,0.5,0,0,1,0,0
1742315115545_90_0,0.5,0,0,1,0,0
1742315115976_90_0,0.5,0,0,1,0,0
1742315116376_90_0,0.5,0,0,1,0,0
1742315121473_90_0,0.5,0,0,1,0,0
1742315121949_90_0,0.5,0,0,1,0,0
1742315122381_90_0,0.5,0,0,1,0,0
1742315122818_90_0,0.5,0,0,1,0,0
1742315123249_90_0,0.5,0,0,1,0,0
1742315123649_90_0,0.5,0,0,1,0,0
1742315124050_90_0,0.5,0,0,1,0,0
1742315124482_90_0,0.5,0,0,1,0,0
1742315124917_90_0,0.5,0,0,1,0,0
1742315125349_90_0,0.5,0,0,1,0,0
1742315125749_90_0,0.5,0,0,1,0,0
1742315126185_90_0,0.5,0,0,1,0,0
1742315126618_90_0,0.5,0,0,1,0,0
1742315127049_90_0,0.5,0,0,1,0,0
1742315127486_90_0,0.5,0,0,1,0,0
1742315127918_90_0,0.5,0,0,1,0,0
1742315128350_90_0,0.5,0,0,1,0,0
1742315128754_90_0,0.5,0,0,1,0,0
1742315129186_90_0,0.5,0,0,1,0,0
1742315129618_90_0,0.5,0,0,1,0,0
1742315130018_90_0,0.5,0,0,1,0,0
1742315130455_90_0,0.5,0,0,1,0,0
1742317131280_90_0,0.5,0,0,1,0,0
1742317131707_90_0,0.5,0,0,1,0,0
1742317132107_90_0,0.5,0,0,1,0,0
1742317132507_90_0,0.5,0,0,1,0,0
1742317132907_90_0,0.5,0,0,1,0,0
1742317133343_90_0,0.5,0,0,1,0,0
1742317133775_90_0,0.5,0,0,1,0,0
1742317134175_90_0,0.5,0,0,1,0,0
1742317134575_90_0,0.5,0,0,1,0,0
1742317134975_90_0,0.5,0,0,1,0,0
1742317135407_90_0,0.5,0,0,1,0,0
1742317135811_90_0,0.5,0,0,1,0,0
1742317136211_90_0,0.5,0,0,1,0,0
1742317136612_90_0,0.5,0,0,1,0,0
1742317137018_90_0,0.5,0,0,1,0,0
1742317141124_90_0,0.5,0,0,1,0,0
1742317141539_90_0,0.5,0,0,1,0,0
1742317141980_90_0,0.5,0,0,1,0,0
1742317142380_90_0,0.5,0,0,1,0,0
1742317142781_90_0,0.5,0,0,1,0,0
1742317143187_90_0,0.5,0,0,1,0,0
1742317143612_90_0,0.5,0,0,1,0,0
1742317144012_90_0,0.5,0,0,1,0,0
1742317144416_90_0,0.5,0,0,1,0,0
1742317144816_90_0,0.5,0,0,1,0,0
1742317145216_90_0,0.5,0,0,1,0,0
1742317145616_90_0,0.5,0,0,1,0,0
1742317146016_90_0,0.5,0,0,1,0,0
1742317146416_90_0,0.5,0,0,1,0,0
1742317146816_90_0,0.5,0,0,1,0,0
1742317147216_90_0,0.5,0,0,1,0,0
1742317147616_90_0,0.5,0,0,1,0,0
1742317148017_90_0,0.5,0,0,1,0,0
1742317148416_90_0,0.5,0,0,1,0,0
1742317148817_90_0,0.5,0,0,1,0,0
1742317149220_90_0,0.5,0,0,1,0,0
1742317149617_90_0,0.5,0,0,1,0,0
1742317150053_90_0,0.5,0,0,1,0,0
1742317150453_90_0,0.5,0,0,1,0,0
1742317150853_90_0,0.5,0,0,1,0,0
1742317151285_90_0,0.5,0,0,1,0,0
1742317151685_90_0,0.5,0,0,1,0,0
1742317152093_90_0,0.5,0,0,1,0,0
1742317156250_90_0,0.5,0,0,1,0,0
1742317156661_90_0,0.5,0,0,1,0,0
1742317157123_90_0,0.5,0,0,1,0,0
1742317157554_90_0,0.5,0,0,1,0,0
1742317157954_90_0,0.5,0,0,1,0,0
1742317158360_90_0,0.5,0,0,1,0,0
1742317158794_90_0,0.5,0,0,1,0,0
1742317159190_90_0,0.5,0,0,1,0,0
1742317159590_90_0,0.5,0,0,1,0,0
1742317159990_90_0,0.5,0,0,1,0,0
1742317160422_90_0,0.5,0,0,1,0,0
1742317160822_90_0,0.5,0,0,1,0,0
1742317161222_90_0,0.5,0,0,1,0,0
1742317161627_90_0,0.5,0,0,1,0,0
1742317162026_90_0,0.5,0,0,1,0,0
1742317162429_90_0,0.5,0,0,1,0,0
1742317162833_90_0,0.5,0,0,1,0,0
1742317163228_90_0,0.5,0,0,1,0,0
1742317163659_90_0,0.5,0,0,1,0,0
1742317164059_90_0,0.5,0,0,1,0,0
1742317169990_90_0,0.5,0,0,1,0,0
1742317170471_90_0,0.5,0,0,1,0,0
1742317170898_90_0,0.5,0,0,1,0,0
1742317171296_90_0,0.5,0,0,1,0,0
1742317171696_90_0,0.5,0,0,1,0,0
1742317172132_90_0,0.5,0,0,1,0,0
1742317172533_90_0,0.5,0,0,1,0,0
1742317172932_90_0,0.5,0,0,1,0,0
1742317173332_90_0,0.5,0,0,1,0,0
1742317173732_90_0,0.5,0,0,1,0,0
1742317174165_90_0,0.5,0,0,1,0,0
1742317174564_90_0,0.5,0,0,1,0,0
1742317174964_90_0,0.5,0,0,1,0,0
1742317175365_90_0,0.5,0,0,1,0,0
1742317175800_90_0,0.5,0,0,1,0,0
1742317176201_90_0,0.5,0,0,1,0,0
1742317176600_90_0,0.5,0,0,1,0,0
1742317177001_90_0,0.5,0,0,1,0,0
1742317177433_90_0,0.5,0,0,1,0,0
1742317177833_90_0,0.5,0,0,1,0,0
1742317178233_90_0,0.5,0,0,1,0,0
1742317178637_90_0,0.5,0,0,1,0,0
1742317179037_90_0,0.5,0,0,1,0,0
1742317179437_90_0,0.5,0,0,1,0,0
1742317179837_90_0,0.5,0,0,1,0,0
1742317180237_90_0,0.5,0,0,1,0,0
1742317187812_90_0,0.5,0,0,1,0,0
1742317188306_90_0,0.5,0,0,1,0,0
1742317188742_90_0,0.5,0,0,1,0,0
1742317189143_90_0,0.5,0,0,1,0,0
1742317189574_90_0,0.5,0,0,1,0,0
1742317189974_90_0,0.5,0,0,1,0,0
1742317190375_90_0,0.5,0,0,1,0,0
1742317190815_90_0,0.5,0,0,1,0,0
1742317191243_90_0,0.5,0,0,1,0,0
1742317191643_90_0,0.5,0,0,1,0,0
1742317192043_90_0,0.5,0,0,1,0,0
1742317192443_90_0,0.5,0,0,1,0,0
1742317192843_90_0,0.5,0,0,1,0,0
1742317193243_90_0,0.5,0,0,1,0,0
1742317193679_90_0,0.5,0,0,1,0,0
1742317194111_90_0,0.5,0,0,1,0,0
1742317194511_90_0,0.5,0,0,1,0,0
1742317194911_90_0,0.5,0,0,1,0,0
1742317195311_90_0,0.5,0,0,1,0,0
1742317195747_90_0,0.5,0,0,1,0,0
1742317196147_90_0,0.5,0,0,1,0,0
1742317196547_90_0,0.5,0,0,1,0,0
1742317196948_90_0,0.5,0,0,1,0,0
1742317197379_90_0,0.5,0,0,1,0,0
1742317197779_90_0,0.5,0,0,1,0,0
1742317198180_90_0,0.5,0,0,1,0,0
1742317201614_90_0,0.5,0,0,1,0,0
1742317202084_90_0,0.5,0,0,1,0,0
1742317202484_90_0,0.5,0,0,1,0,0
1742317202916_90_0,0.5,0,0,1,0,0
1742317203316_90_0,0.5,0,0,1,0,0
1742317203716_90_0,0.5,0,0,1,0,0
1742317204116_90_0,0.5,0,0,1,0,0
1742317204553_90_0,0.5,0,0,1,0,0
1742317204953_90_0,0.5,0,0,1,0,0
1742317205368_90_0,0.5,0,0,1,0,0
1742317205785_90_0,0.5,0,0,1,0,0
1742317206185_90_0,0.5,0,0,1,0,0
1742317206584_90_0,0.5,0,0,1,0,0
1742317206985_90_0,0.5,0,0,1,0,0
1742317207421_90_0,0.5,0,0,1,0,0
1742317207821_90_0,0.5,0,0,1,0,0
1742317208221_90_0,0.5,0,0,1,0,0
1742317208621_90_0,0.5,0,0,1,0,0
1742317209054_90_0,0.5,0,0,1,0,0
1742317209453_90_0,0.5,0,0,1,0,0
1742317209854_90_0,0.5,0,0,1,0,0
1742317210253_90_0,0.5,0,0,1,0,0
1742317210689_90_0,0.5,0,0,1,0,0
1742317211089_90_0,0.5,0,0,1,0,0
1742317211505_90_0,0.5,0,0,1,0,0
1742317217080_90_0,0.5,0,0,1,0,0
1742317217558_90_0,0.5,0,0,1,0,0
1742317217996_90_0,0.5,0,0,1,0,0
1742317218426_90_0,0.5,0,0,1,0,0
1742317218826_90_0,0.5,0,0,1,0,0
1742317219226_90_0,0.5,0,0,1,0,0
1742317219628_90_0,0.5,0,0,1,0,0
1742317220094_90_0,0.5,0,0,1,0,0
1742317220495_90_0,0.5,0,0,1,0,0
1742317220895_90_0,0.5,0,0,1,0,0
1742317221327_90_0,0.5,0,0,1,0,0
1742317221763_90_0,0.5,0,0,1,0,0
1742317222163_90_0,0.5,0,0,1,0,0
1742317222563_90_0,0.5,0,0,1,0,0
1742317223001_90_0,0.5,0,0,1,0,0
1742317223427_90_0,0.5,0,0,1,0,0
1742317223831_90_0,0.5,0,0,1,0,0
1742317224231_90_0,0.5,0,0,1,0,0
1742317224631_90_0,0.5,0,0,1,0,0
1742317225063_90_0,0.5,0,0,1,0,0
1742317225463_90_0,0.5,0,0,1,0,0
1742317243092_90_0,0.5,0,0,1,0,0
1742317243574_90_0,0.5,0,0,1,0,0
1742317243974_90_0,0.5,0,0,1,0,0
1742317244374_90_0,0.5,0,0,1,0,0
1742317244775_90_0,0.5,0,0,1,0,0
1742317245174_90_0,0.5,0,0,1,0,0
1742317245610_90_0,0.5,0,0,1,0,0
1742317246010_90_0,0.5,0,0,1,0,0
1742317246414_90_0,0.5,0,0,1,0,0
1742317246842_90_0,0.5,0,0,1,0,0
1742317247242_90_0,0.5,0,0,1,0,0
1742317247642_90_0,0.5,0,0,1,0,0
1742317248043_90_0,0.5,0,0,1,0,0
1742317248443_90_0,0.5,0,0,1,0,0
1742317248879_90_0,0.5,0,0,1,0,0
1742317249311_90_0,0.5,0,0,1,0,0
1742317249711_90_0,0.5,0,0,1,0,0
1742317250147_90_0,0.5,0,0,1,0,0
1742317250547_90_0,0.5,0,0,1,0,0
1742317250979_90_0,0.5,0,0,1,0,0
1742317251385_90_0,0.5,0,0,1,0,0
1742317251811_90_0,0.5,0,0,1,0,0
1742317252215_90_0,0.5,0,0,1,0,0
1742317252615_90_0,0.5,0,0,1,0,0
1742317253047_90_0,0.5,0,0,1,0,0
1742317253447_90_0,0.5,0,0,1,0,0
1742317253847_90_0,0.5,0,0,1,0,0
1742317254279_90_0,0.5,0,0,1,0,0
1742317254715_90_0,0.5,0,0,1,0,0
1742317255117_90_0,0.5,0,0,1,0,0
1742317255521_90_0,0.5,0,0,1,0,0
1742317255948_90_0,0.5,0,0,1,0,0
1742317264188_90_0,0.5,0,0,1,0,0
1742317264615_90_0,0.5,0,0,1,0,0
1742317265121_90_0,0.5,0,0,1,0,0
1742317265553_90_0,0.5,0,0,1,0,0
1742317265989_90_0,0.5,0,0,1,0,0
1742317266389_90_0,0.5,0,0,1,0,0
1742317266821_90_0,0.5,0,0,1,0,0
1742317267226_90_0,0.5,0,0,1,0,0
1742317267621_90_0,0.5,0,0,1,0,0
1742317268057_90_0,0.5,0,0,1,0,0
1742317268489_90_0,0.5,0,0,1,0,0
1742317268922_90_0,0.5,0,0,1,0,0
1742317269327_90_0,0.5,0,0,1,0,0
1742317269789_90_0,0.5,0,0,1,0,0
1742317270190_90_0,0.5,0,0,1,0,0
1742317270625_90_0,0.5,0,0,1,0,0
1742317271027_90_0,0.5,0,0,1,0,0
1742317271458_90_0,0.5,0,0,1,0,0
1742317271857_90_0,0.5,0,0,1,0,0
1742317272258_90_0,0.5,0,0,1,0,0
1742317272694_90_0,0.5,0,0,1,0,0
1742317273126_90_0,0.5,0,0,1,0,0
1742317273526_90_0,0.5,0,0,1,0,0
1742317273926_90_0,0.5,0,0,1,0,0
1742317274358_90_0,0.5,0,0,1,0,0
1742317274762_90_0,0.5,0,0,1,0,0
1742317282536_90_0,0.5,0,0,1,0,0
1742317283032_90_0,0.5,0,0,1,0,0
1742317283473_90_0,0.5,0,0,1,0,0
1742317283899_90_0,0.5,0,0,1,0,0
1742317284331_90_0,0.5,0,0,1,0,0
1742317284732_90_0,0.5,0,0,1,0,0
1742317285168_90_0,0.5,0,0,1,0,0
1742317285567_90_0,0.5,0,0,1,0,0
1742317285968_90_0,0.5,0,0,1,0,0
1742317286376_90_0,0.5,0,0,1,0,0
1742317286799_90_0,0.5,0,0,1,0,0
