image_id,angle,speed,red_light,obj_ahead,left_arrow,right_arrow
1742994010769_105_0,0.6875,0,1,0,0,0
1742994011002_105_0,0.6875,0,1,0,0,0
1742994011201_105_0,0.6875,0,1,0,0,0
1742994011401_105_0,0.6875,0,1,0,0,0
1742994011602_105_0,0.6875,0,1,0,0,0
1742994011801_105_0,0.6875,0,1,0,0,0
1742994012001_105_0,0.6875,0,1,0,0,0
1742994012201_105_0,0.6875,0,1,0,0,0
1742994012438_105_0,0.6875,0,1,0,0,0
1742994012638_105_0,0.6875,0,1,0,0,0
1742994012869_105_0,0.6875,0,1,0,0,0
1742994013101_105_0,0.6875,0,1,0,0,0
1742994013301_105_0,0.6875,0,1,0,0,0
1742994013501_105_0,0.6875,0,1,0,0,0
1742994013705_105_0,0.6875,0,1,0,0,0
1742994017485_105_0,0.6875,0,1,0,0,0
1742994017748_105_0,0.6875,0,1,0,0,0
1742994018174_105_0,0.6875,0,1,0,0,0
1742994018374_105_0,0.6875,0,1,0,0,0
1742994018607_105_0,0.6875,0,1,0,0,0
1742994018838_105_0,0.6875,0,1,0,0,0
1742994019074_105_0,0.6875,0,1,0,0,0
1742994019274_105_0,0.6875,0,1,0,0,0
1742994019474_105_0,0.6875,0,1,0,0,0
1742994019674_105_0,0.6875,0,1,0,0,0
1742994019891_105_0,0.6875,0,1,0,0,0
1742994020106_105_0,0.6875,0,1,0,0,0
1742994020306_105_0,0.6875,0,1,0,0,0
1742994020542_105_0,0.6875,0,1,0,0,0
1742994020942_105_0,0.6875,0,1,0,0,0
1742994021142_105_0,0.6875,0,1,0,0,0
1742994021342_105_0,0.6875,0,1,0,0,0
1742994021542_105_0,0.6875,0,1,0,0,0
1742994021747_105_0,0.6875,0,1,0,0,0
1742994021974_105_0,0.6875,0,1,0,0,0
1742994022174_105_0,0.6875,0,1,0,0,0
1742994022374_105_0,0.6875,0,1,0,0,0
1742994022574_105_0,0.6875,0,1,0,0,0
1742994022810_105_0,0.6875,0,1,0,0,0
1742994023010_105_0,0.6875,0,1,0,0,0
1742994023211_105_0,0.6875,0,1,0,0,0
1742994023443_105_0,0.6875,0,1,0,0,0
1742994023674_105_0,0.6875,0,1,0,0,0
1742994023874_105_0,0.6875,0,1,0,0,0
1742994024074_105_0,0.6875,0,1,0,0,0
1742994024275_105_0,0.6875,0,1,0,0,0
1742994024475_105_0,0.6875,0,1,0,0,0
1742994024711_105_0,0.6875,0,1,0,0,0
1742994024943_105_0,0.6875,0,1,0,0,0
1742994025143_105_0,0.6875,0,1,0,0,0
1742994025342_105_0,0.6875,0,1,0,0,0
1742994025743_105_0,0.6875,0,1,0,0,0
1742994025943_105_0,0.6875,0,1,0,0,0
1742994026145_105_0,0.6875,0,1,0,0,0
1742994026380_105_0,0.6875,0,1,0,0,0
1742994026579_105_0,0.6875,0,1,0,0,0
1742994026811_105_0,0.6875,0,1,0,0,0
1742994027011_105_0,0.6875,0,1,0,0,0
1742994027211_105_0,0.6875,0,1,0,0,0
1742994027411_105_0,0.6875,0,1,0,0,0
1742994055022_105_0,0.6875,0,1,0,0,0
1742994055269_105_0,0.6875,0,1,0,0,0
1742994055474_105_0,0.6875,0,1,0,0,0
1742994055764_105_0,0.6875,0,1,0,0,0
1742994055996_105_0,0.6875,0,1,0,0,0
1742994056265_105_0,0.6875,0,1,0,0,0
1742994056496_105_0,0.6875,0,1,0,0,0
1742994056696_105_0,0.6875,0,1,0,0,0
1742994056896_105_0,0.6875,0,1,0,0,0
1742994057107_105_0,0.6875,0,1,0,0,0
1742994057332_105_0,0.6875,0,1,0,0,0
1742994057532_105_0,0.6875,0,1,0,0,0
1742994057732_105_0,0.6875,0,1,0,0,0
1742994057933_105_0,0.6875,0,1,0,0,0
1742994058133_105_0,0.6875,0,1,0,0,0
1742994058333_105_0,0.6875,0,1,0,0,0
1742994058577_105_0,0.6875,0,1,0,0,0
1742994058802_105_0,0.6875,0,1,0,0,0
1742994059064_105_0,0.6875,0,1,0,0,0
1742994059301_105_0,0.6875,0,1,0,0,0
1742994059501_105_0,0.6875,0,1,0,0,0
1742994059701_105_0,0.6875,0,1,0,0,0
1742994059901_105_0,0.6875,0,1,0,0,0
1742994060101_105_0,0.6875,0,1,0,0,0
1742994060303_105_0,0.6875,0,1,0,0,0
1742994060533_105_0,0.6875,0,1,0,0,0
1742994060765_105_0,0.6875,0,1,0,0,0
1742994060965_105_0,0.6875,0,1,0,0,0
1742994061165_105_0,0.6875,0,1,0,0,0
1742994061365_105_0,0.6875,0,1,0,0,0
1742994061565_105_0,0.6875,0,1,0,0,0
1742994061766_105_0,0.6875,0,1,0,0,0
1742994062002_105_0,0.6875,0,1,0,0,0
1742994062233_105_0,0.6875,0,1,0,0,0
1742994062469_105_0,0.6875,0,1,0,0,0
1742994062669_105_0,0.6875,0,1,0,0,0
1742994062869_105_0,0.6875,0,1,0,0,0
1742994077474_105_0,0.6875,0,1,0,0,0
1742994077728_105_0,0.6875,0,1,0,0,0
1742994078077_105_0,0.6875,0,1,0,0,0
1742994078313_105_0,0.6875,0,1,0,0,0
1742994078544_105_0,0.6875,0,1,0,0,0
1742994078777_105_0,0.6875,0,1,0,0,0
1742994078981_105_0,0.6875,0,1,0,0,0
1742994079181_105_0,0.6875,0,1,0,0,0
1742994079380_105_0,0.6875,0,1,0,0,0
1742994079581_105_0,0.6875,0,1,0,0,0
1742994079782_105_0,0.6875,0,1,0,0,0
1742994080018_105_0,0.6875,0,1,0,0,0
1742994080247_105_0,0.6875,0,1,0,0,0
1742994080513_105_0,0.6875,0,1,0,0,0
1742994080745_105_0,0.6875,0,1,0,0,0
1742994080945_105_0,0.6875,0,1,0,0,0
1742994081145_105_0,0.6875,0,1,0,0,0
1742994081345_105_0,0.6875,0,1,0,0,0
1742994081545_105_0,0.6875,0,1,0,0,0
1742994081782_105_0,0.6875,0,1,0,0,0
1742994082013_105_0,0.6875,0,1,0,0,0
1742994082213_105_0,0.6875,0,1,0,0,0
1742994082413_105_0,0.6875,0,1,0,0,0
1742994082649_105_0,0.6875,0,1,0,0,0
1742994082849_105_0,0.6875,0,1,0,0,0
1742994083056_105_0,0.6875,0,1,0,0,0
1742994083282_105_0,0.6875,0,1,0,0,0
1742994083513_105_0,0.6875,0,1,0,0,0
1742994083750_105_0,0.6875,0,1,0,0,0
1742994083981_105_0,0.6875,0,1,0,0,0
1742994084182_105_0,0.6875,0,1,0,0,0
1742994084385_105_0,0.6875,0,1,0,0,0
1742994084591_105_0,0.6875,0,1,0,0,0
1742994084818_105_0,0.6875,0,1,0,0,0
1742994085050_105_0,0.6875,0,1,0,0,0
1742994085282_105_0,0.6875,0,1,0,0,0
1742994085482_105_0,0.6875,0,1,0,0,0
1742994085718_105_0,0.6875,0,1,0,0,0
1742994090514_105_0,0.6875,0,1,0,0,0
1742994090838_105_0,0.6875,0,1,0,0,0
1742994091255_105_0,0.6875,0,1,0,0,0
1742994091488_105_0,0.6875,0,1,0,0,0
1742994091719_105_0,0.6875,0,1,0,0,0
1742994091955_105_0,0.6875,0,1,0,0,0
1742994092188_105_0,0.6875,0,1,0,0,0
1742994092387_105_0,0.6875,0,1,0,0,0
1742994092587_105_0,0.6875,0,1,0,0,0
1742994092792_105_0,0.6875,0,1,0,0,0
1742994092988_105_0,0.6875,0,1,0,0,0
1742994093224_105_0,0.6875,0,1,0,0,0
1742994093455_105_0,0.6875,0,1,0,0,0
1742994093688_105_0,0.6875,0,1,0,0,0
1742994093887_105_0,0.6875,0,1,0,0,0
1742994094087_105_0,0.6875,0,1,0,0,0
1742994094287_105_0,0.6875,0,1,0,0,0
1742994094524_105_0,0.6875,0,1,0,0,0
1742994094756_105_0,0.6875,0,1,0,0,0
1742994094988_105_0,0.6875,0,1,0,0,0
1742994095187_105_0,0.6875,0,1,0,0,0
1742994095388_105_0,0.6875,0,1,0,0,0
1742994095588_105_0,0.6875,0,1,0,0,0
1742994095789_105_0,0.6875,0,1,0,0,0
1742994095992_105_0,0.6875,0,1,0,0,0
1742994096199_105_0,0.6875,0,1,0,0,0
1742994096424_105_0,0.6875,0,1,0,0,0
1742994096656_105_0,0.6875,0,1,0,0,0
1742994096856_105_0,0.6875,0,1,0,0,0
1742994097057_105_0,0.6875,0,1,0,0,0
1742994097292_105_0,0.6875,0,1,0,0,0
1742994097492_105_0,0.6875,0,1,0,0,0
1742994097724_105_0,0.6875,0,1,0,0,0
1742994097956_105_0,0.6875,0,1,0,0,0
1742994098192_105_0,0.6875,0,1,0,0,0
1742994098424_105_0,0.6875,0,1,0,0,0
1742994098656_105_0,0.6875,0,1,0,0,0
1742994098860_105_0,0.6875,0,1,0,0,0
1742994099060_105_0,0.6875,0,1,0,0,0
1742994099260_105_0,0.6875,0,1,0,0,0
1742994099492_105_0,0.6875,0,1,0,0,0
1742994105809_105_0,0.6875,0,1,0,0,0
1742994106040_105_0,0.6875,0,1,0,0,0
1742994106397_105_0,0.6875,0,1,0,0,0
1742994106598_105_0,0.6875,0,1,0,0,0
1742994106830_105_0,0.6875,0,1,0,0,0
1742994107061_105_0,0.6875,0,1,0,0,0
1742994107265_105_0,0.6875,0,1,0,0,0
1742994107465_105_0,0.6875,0,1,0,0,0
1742994107698_105_0,0.6875,0,1,0,0,0
1742994107898_105_0,0.6875,0,1,0,0,0
1742994108099_105_0,0.6875,0,1,0,0,0
1742994108330_105_0,0.6875,0,1,0,0,0
1742994108566_105_0,0.6875,0,1,0,0,0
1742994108798_105_0,0.6875,0,1,0,0,0
1742994109030_105_0,0.6875,0,1,0,0,0
1742994109266_105_0,0.6875,0,1,0,0,0
1742994109466_105_0,0.6875,0,1,0,0,0
1742994109669_105_0,0.6875,0,1,0,0,0
1742994109931_105_0,0.6875,0,1,0,0,0
1742994110167_105_0,0.6875,0,1,0,0,0
1742994110398_105_0,0.6875,0,1,0,0,0
1742994110634_105_0,0.6875,0,1,0,0,0
1742994110866_105_0,0.6875,0,1,0,0,0
1742994111268_105_0,0.6875,0,1,0,0,0
1742994111506_105_0,0.6875,0,1,0,0,0
1742994111769_105_0,0.6875,0,1,0,0,0
1742994111998_105_0,0.6875,0,1,0,0,0
1742994112198_105_0,0.6875,0,1,0,0,0
1742994112398_105_0,0.6875,0,1,0,0,0
1742994112599_105_0,0.6875,0,1,0,0,0
1742994112867_105_0,0.6875,0,1,0,0,0
1742994113144_105_0,0.6875,0,1,0,0,0
